0.000,datum
0.714,datum
1.041,datum
1.305,datum
1.572,datum
2.508,datum
3.433,datum
3.928,datum
4.016,datum
4.024,datum
4.302,datum
5.859,datum
5.949,datum
5.950,datum
5.960,datum
6.170,datum
6.179,datum
6.205,datum
6.205,datum
6.437,datum
6.531,datum
6.624,datum
7.230,datum
7.823,datum
7.838,datum
7.839,datum
7.840,datum
8.701,datum
9.409,datum
11.430,datum
11.751,datum
11.752,datum
12.376,datum
12.771,datum
12.772,datum
12.832,datum
12.832,datum
13.044,datum
13.045,datum
13.084,datum
13.086,datum
14.021,datum
14.039,datum
14.576,datum
15.007,datum
15.718,datum
16.052,datum
16.314,datum
16.572,datum
17.515,datum
18.454,datum
18.940,datum
19.020,datum
19.039,datum
19.509,datum
20.955,datum
21.648,datum
21.650,datum
21.652,datum
21.653,datum
21.655,datum
21.656,datum
21.657,datum
21.840,datum
21.841,datum
21.842,datum
22.369,datum
22.828,datum
22.842,datum
22.843,datum
22.845,datum
23.372,datum
23.402,datum
23.403,datum
23.473,datum
23.712,datum
24.430,datum
24.528,datum
24.784,datum
24.801,datum
24.822,datum
26.441,datum
26.765,datum
26.765,datum
27.386,datum
27.787,datum
27.787,datum
27.839,datum
27.841,datum
28.060,datum
28.063,datum
28.109,datum
28.109,datum
29.015,datum
29.044,datum
29.574,datum
30.008,datum
30.748,datum
31.053,datum
31.313,datum
31.575,datum
32.515,datum
33.443,datum
33.958,datum
34.023,datum
34.055,datum
34.304,datum
35.871,datum
35.960,datum
35.961,datum
35.973,datum
36.184,datum
36.215,datum
36.221,datum
36.222,datum
36.447,datum
36.555,datum
36.670,datum
37.248,datum
37.828,datum
37.852,datum
37.853,datum
37.855,datum
38.716,datum
39.446,datum
41.458,datum
41.785,datum
41.786,datum
42.399,datum
42.808,datum
42.809,datum
42.857,datum
42.858,datum
43.072,datum
43.073,datum
43.116,datum
43.117,datum
44.031,datum
44.060,datum
44.595,datum
45.015,datum
45.735,datum
46.080,datum
46.339,datum
46.575,datum
47.514,datum
48.449,datum
48.972,datum
49.022,datum
49.072,datum
49.305,datum
50.903,datum
50.965,datum
50.965,datum
50.966,datum
51.183,datum
51.218,datum
51.219,datum
51.228,datum
51.444,datum
51.565,datum
51.672,datum
52.243,datum
52.842,datum
52.846,datum
52.847,datum
52.848,datum
53.723,datum
54.445,datum
56.473,datum
56.797,datum
56.798,datum
57.430,datum
57.823,datum
57.825,datum
57.870,datum
57.870,datum
58.094,datum
58.096,datum
58.130,datum
58.133,datum
59.039,datum
59.078,datum
59.599,datum
60.019,datum
60.753,datum
61.076,datum
61.333,datum
61.588,datum
62.531,datum
63.457,datum
63.983,datum
64.023,datum
64.085,datum
64.307,datum
65.883,datum
65.975,datum
65.977,datum
65.978,datum
66.213,datum
66.236,datum
66.238,datum
66.240,datum
66.462,datum
66.580,datum
66.688,datum
67.249,datum
67.847,datum
67.857,datum
67.858,datum
67.859,datum
68.722,datum
69.447,datum
71.484,datum
71.810,datum
71.811,datum
72.432,datum
72.843,datum
72.844,datum
72.890,datum
72.891,datum
73.109,datum
73.110,datum
73.150,datum
73.151,datum
74.040,datum
74.091,datum
74.611,datum
75.027,datum
75.754,datum
76.086,datum
76.343,datum
76.599,datum
77.538,datum
78.478,datum
79.002,datum
79.026,datum
79.106,datum
79.314,datum
80.997,datum
80.998,datum
80.998,datum
81.000,datum
81.214,datum
81.244,datum
81.245,datum
81.254,datum
81.481,datum
81.598,datum
81.695,datum
82.278,datum
82.869,datum
82.869,datum
82.896,datum
82.896,datum
83.237,datum
83.278,datum
83.311,datum
83.361,datum
83.740,datum
84.460,datum
84.708,datum
84.729,datum
84.740,datum
84.772,datum
86.485,datum
86.826,datum
86.827,datum
87.448,datum
87.849,datum
87.852,datum
87.903,datum
87.904,datum
88.120,datum
88.120,datum
88.161,datum
88.161,datum
89.048,datum
89.106,datum
89.611,datum
90.030,datum
90.787,datum
91.085,datum
91.343,datum
91.615,datum
92.543,datum
93.469,datum
94.010,datum
94.028,datum
94.114,datum
94.310,datum
95.892,datum
95.977,datum
95.978,datum
95.979,datum
96.310,datum
96.312,datum
96.313,datum
96.314,datum
96.468,datum
96.614,datum
96.718,datum
97.264,datum
97.866,datum
97.872,datum
97.873,datum
97.873,datum
98.768,datum
99.463,datum
101.490,datum
101.845,datum
101.846,datum
102.453,datum
102.860,datum
102.861,datum
102.916,datum
102.917,datum
103.134,datum
103.135,datum
103.177,datum
103.177,datum
104.051,datum
104.118,datum
104.631,datum
105.037,datum
105.783,datum
106.099,datum
106.347,datum
106.602,datum
107.545,datum
108.475,datum
109.022,datum
109.030,datum
109.121,datum
109.313,datum
111.084,datum
111.085,datum
111.085,datum
111.086,datum
111.215,datum
111.237,datum
111.238,datum
111.287,datum
111.467,datum
111.623,datum
111.727,datum
112.265,datum
112.868,datum
112.875,datum
112.875,datum
112.875,datum
113.753,datum
114.481,datum
116.501,datum
116.859,datum
116.860,datum
117.473,datum
117.875,datum
117.876,datum
117.933,datum
117.935,datum
118.161,datum
118.162,datum
118.195,datum
118.197,datum
119.056,datum
119.131,datum
119.636,datum
120.049,datum
120.791,datum
121.108,datum
121.355,datum
121.631,datum
122.554,datum
123.486,datum
124.039,datum
124.039,datum
124.140,datum
124.326,datum
125.902,datum
125.989,datum
125.991,datum
125.991,datum
126.244,datum
126.245,datum
126.246,datum
126.311,datum
126.479,datum
126.643,datum
126.745,datum
127.272,datum
127.877,datum
127.878,datum
127.880,datum
127.880,datum
128.756,datum
129.490,datum
131.507,datum
131.861,datum
131.861,datum
132.474,datum
132.883,datum
132.884,datum
132.950,datum
132.951,datum
133.174,datum
133.175,datum
133.206,datum
133.207,datum
134.065,datum
134.141,datum
134.640,datum
135.050,datum
135.801,datum
136.109,datum
136.358,datum
136.622,datum
137.564,datum
138.492,datum
139.034,datum
139.043,datum
139.144,datum
139.319,datum
141.017,datum
141.019,datum
141.021,datum
141.022,datum
141.236,datum
141.265,datum
141.266,datum
141.308,datum
141.484,datum
141.662,datum
141.765,datum
142.287,datum
142.740,datum
142.760,datum
142.786,datum
142.815,datum
142.900,datum
142.901,datum
142.901,datum
142.902,datum
143.794,datum
144.026,datum
144.035,datum
144.060,datum
144.074,datum
144.483,datum
146.525,datum
146.881,datum
146.882,datum
147.482,datum
147.890,datum
147.891,datum
147.965,datum
147.967,datum
148.169,datum
148.170,datum
148.223,datum
148.225,datum
149.069,datum
149.158,datum
149.648,datum
150.052,datum
150.818,datum
151.111,datum
151.369,datum
151.628,datum
152.573,datum
153.503,datum
154.034,datum
154.061,datum
154.164,datum
154.320,datum
155.914,datum
155.992,datum
155.993,datum
155.993,datum
156.240,datum
156.256,datum
156.258,datum
156.328,datum
156.487,datum
156.669,datum
156.772,datum
157.283,datum
157.891,datum
157.892,datum
157.892,datum
157.893,datum
158.780,datum
159.492,datum
161.548,datum
161.892,datum
161.893,datum
162.493,datum
162.904,datum
162.904,datum
162.981,datum
162.981,datum
163.185,datum
163.185,datum
163.238,datum
163.238,datum
164.102,datum
164.191,datum
164.665,datum
165.059,datum
165.831,datum
166.130,datum
166.374,datum
166.630,datum
167.566,datum
168.499,datum
169.036,datum
169.076,datum
169.178,datum
169.333,datum
170.959,datum
171.035,datum
171.035,datum
171.035,datum
171.236,datum
171.272,datum
171.272,datum
171.344,datum
171.481,datum
171.682,datum
171.786,datum
172.290,datum
172.909,datum
172.910,datum
172.911,datum
172.913,datum
173.794,datum
174.498,datum
176.545,datum
176.908,datum
176.909,datum
177.510,datum
177.920,datum
177.921,datum
178.000,datum
178.000,datum
178.201,datum
178.203,datum
178.253,datum
178.255,datum
179.093,datum
179.176,datum
179.669,datum
180.076,datum
180.847,datum
181.128,datum
181.378,datum
181.646,datum
182.584,datum
183.509,datum
184.041,datum
184.100,datum
184.186,datum
184.327,datum
185.922,datum
186.022,datum
186.023,datum
186.023,datum
186.254,datum
186.272,datum
186.273,datum
186.344,datum
186.485,datum
186.689,datum
186.809,datum
187.292,datum
187.904,datum
187.905,datum
187.911,datum
187.912,datum
188.787,datum
189.504,datum
191.565,datum
191.914,datum
191.915,datum
192.532,datum
192.940,datum
192.942,datum
193.029,datum
193.030,datum
193.216,datum
193.217,datum
193.272,datum
193.273,datum
194.099,datum
194.216,datum
194.702,datum
195.078,datum
195.865,datum
196.133,datum
196.385,datum
196.646,datum
197.590,datum
198.514,datum
199.039,datum
199.103,datum
199.200,datum
199.333,datum
201.148,datum
201.428,datum
201.429,datum
201.430,datum
201.431,datum
201.432,datum
201.433,datum
201.434,datum
201.504,datum
201.701,datum
201.815,datum
202.320,datum
202.922,datum
202.922,datum
202.922,datum
202.923,datum
203.149,datum
203.196,datum
203.198,datum
203.223,datum
203.800,datum
204.394,datum
204.405,datum
204.417,datum
204.482,datum
204.521,datum
206.577,datum
206.934,datum
206.935,datum
207.551,datum
207.948,datum
207.950,datum
208.046,datum
208.047,datum
208.232,datum
208.234,datum
208.295,datum
208.296,datum
209.103,datum
209.207,datum
209.684,datum
210.080,datum
210.920,datum
211.133,datum
211.399,datum
212.012,datum
212.626,datum
213.527,datum
214.057,datum
214.122,datum
214.217,datum
214.339,datum
215.935,datum
216.343,datum
216.345,datum
216.346,datum
216.347,datum
216.349,datum
216.350,datum
216.373,datum
216.506,datum
216.708,datum
216.835,datum
217.313,datum
217.919,datum
217.924,datum
217.925,datum
217.927,datum
218.805,datum
219.525,datum
221.597,datum
221.951,datum
221.952,datum
222.551,datum
222.965,datum
222.966,datum
223.030,datum
223.031,datum
223.241,datum
223.243,datum
223.300,datum
223.301,datum
224.117,datum
224.223,datum
224.704,datum
225.081,datum
225.897,datum
226.137,datum
226.396,datum
226.647,datum
227.595,datum
228.527,datum
229.055,datum
229.147,datum
229.231,datum
229.339,datum
230.948,datum
231.024,datum
231.024,datum
231.024,datum
231.266,datum
231.289,datum
231.289,datum
231.388,datum
231.500,datum
231.717,datum
231.845,datum
232.314,datum
232.927,datum
232.928,datum
232.929,datum
232.939,datum
233.810,datum
234.528,datum
236.608,datum
236.959,datum
236.960,datum
237.565,datum
237.979,datum
237.980,datum
238.049,datum
238.050,datum
238.253,datum
238.255,datum
238.314,datum
238.316,datum
239.124,datum
239.240,datum
239.705,datum
240.092,datum
240.906,datum
241.143,datum
241.407,datum
241.659,datum
242.611,datum
243.543,datum
244.045,datum
244.146,datum
244.246,datum
244.340,datum
245.949,datum
246.036,datum
246.037,datum
246.038,datum
246.295,datum
246.296,datum
246.298,datum
246.396,datum
246.510,datum
246.732,datum
246.864,datum
247.322,datum
247.935,datum
247.940,datum
247.941,datum
247.949,datum
248.819,datum
249.531,datum
251.627,datum
251.974,datum
251.975,datum
252.584,datum
252.992,datum
252.992,datum
253.063,datum
253.064,datum
253.398,datum
253.399,datum
253.401,datum
253.401,datum
254.128,datum
254.566,datum
254.720,datum
255.097,datum
255.921,datum
256.153,datum
256.415,datum
256.672,datum
257.620,datum
258.544,datum
259.046,datum
259.162,datum
259.262,datum
259.509,datum
261.351,datum
261.353,datum
261.354,datum
261.355,datum
261.356,datum
261.357,datum
261.358,datum
261.587,datum
261.588,datum
261.802,datum
261.880,datum
262.325,datum
262.962,datum
262.963,datum
262.964,datum
262.965,datum
262.974,datum
262.992,datum
263.032,datum
263.035,datum
263.840,datum
264.562,datum
264.576,datum
264.616,datum
264.634,datum
264.653,datum
266.642,datum
267.003,datum
267.004,datum
267.607,datum
268.005,datum
268.006,datum
268.078,datum
268.079,datum
268.298,datum
268.298,datum
268.344,datum
268.345,datum
269.140,datum
269.254,datum
269.712,datum
270.098,datum
270.935,datum
271.151,datum
271.417,datum
271.670,datum
272.626,datum
273.554,datum
274.048,datum
274.178,datum
274.272,datum
274.339,datum
275.957,datum
276.039,datum
276.040,datum
276.041,datum
276.302,datum
276.303,datum
276.304,datum
276.411,datum
276.521,datum
276.756,datum
276.880,datum
277.333,datum
277.959,datum
277.960,datum
277.960,datum
277.974,datum
278.842,datum
279.556,datum
281.653,datum
282.009,datum
282.010,datum
282.599,datum
283.017,datum
283.018,datum
283.097,datum
283.098,datum
283.301,datum
283.302,datum
283.362,datum
283.363,datum
284.147,datum
284.272,datum
284.732,datum
285.120,datum
285.954,datum
286.165,datum
286.424,datum
286.669,datum
287.618,datum
288.554,datum
289.051,datum
289.205,datum
289.286,datum
289.359,datum
290.962,datum
291.062,datum
291.063,datum
291.064,datum
291.308,datum
291.315,datum
291.317,datum
291.428,datum
291.522,datum
291.774,datum
291.885,datum
292.337,datum
292.961,datum
292.962,datum
292.963,datum
292.972,datum
293.842,datum
294.566,datum
296.667,datum
297.019,datum
297.019,datum
297.620,datum
298.036,datum
298.037,datum
298.114,datum
298.115,datum
298.318,datum
298.319,datum
298.379,datum
298.380,datum
299.152,datum
299.290,datum
299.749,datum
300.128,datum
300.977,datum
301.161,datum
301.426,datum
301.678,datum
302.637,datum
303.590,datum
304.053,datum
304.216,datum
304.290,datum
304.343,datum
306.117,datum
306.119,datum
306.120,datum
306.121,datum
306.313,datum
306.314,datum
306.319,datum
306.433,datum
306.536,datum
306.793,datum
306.896,datum
307.334,datum
307.960,datum
307.961,datum
307.962,datum
307.982,datum
308.843,datum
309.568,datum
311.690,datum
312.039,datum
312.040,datum
312.628,datum
313.047,datum
313.058,datum
313.118,datum
313.119,datum
313.343,datum
313.344,datum
313.387,datum
313.389,datum
314.152,datum
314.300,datum
314.748,datum
315.129,datum
315.975,datum
316.167,datum
316.443,datum
316.688,datum
317.644,datum
318.569,datum
319.052,datum
319.225,datum
319.316,datum
319.367,datum
321.165,datum
321.166,datum
321.167,datum
321.168,datum
321.582,datum
321.583,datum
321.584,datum
321.586,datum
321.611,datum
321.822,datum
321.917,datum
322.351,datum
322.569,datum
322.598,datum
322.607,datum
322.661,datum
322.970,datum
322.971,datum
322.972,datum
322.985,datum
323.873,datum
324.582,datum
324.750,datum
324.779,datum
324.796,datum
324.839,datum
326.707,datum
327.049,datum
327.050,datum
327.654,datum
328.064,datum
328.065,datum
328.133,datum
328.133,datum
328.348,datum
328.348,datum
328.404,datum
328.405,datum
329.158,datum
329.317,datum
329.766,datum
330.127,datum
330.995,datum
331.166,datum
331.457,datum
331.688,datum
332.647,datum
333.568,datum
334.062,datum
334.240,datum
334.322,datum
334.350,datum
335.974,datum
336.068,datum
336.068,datum
336.069,datum
336.326,datum
336.328,datum
336.339,datum
336.449,datum
336.556,datum
336.819,datum
336.917,datum
337.339,datum
337.972,datum
337.974,datum
337.975,datum
337.992,datum
338.870,datum
339.583,datum
341.735,datum
342.077,datum
342.077,datum
342.647,datum
343.079,datum
343.081,datum
343.148,datum
343.149,datum
343.356,datum
343.361,datum
343.418,datum
343.419,datum
344.164,datum
344.336,datum
344.768,datum
345.146,datum
346.007,datum
346.181,datum
346.445,datum
346.692,datum
347.644,datum
348.575,datum
349.072,datum
349.257,datum
349.363,datum
349.385,datum
350.979,datum
351.066,datum
351.067,datum
351.067,datum
351.333,datum
351.334,datum
351.336,datum
351.448,datum
351.548,datum
351.828,datum
351.928,datum
352.341,datum
352.971,datum
352.973,datum
352.990,datum
353.006,datum
353.887,datum
354.596,datum
356.729,datum
357.078,datum
357.085,datum
357.656,datum
358.091,datum
358.091,datum
358.165,datum
358.166,datum
358.367,datum
358.368,datum
358.433,datum
358.433,datum
359.173,datum
359.340,datum
359.774,datum
360.153,datum
361.022,datum
361.191,datum
361.454,datum
361.703,datum
362.983,datum
363.580,datum
364.061,datum
364.270,datum
364.354,datum
364.354,datum
365.983,datum
366.071,datum
366.072,datum
366.072,datum
366.331,datum
366.332,datum
366.345,datum
366.474,datum
366.553,datum
366.857,datum
366.943,datum
367.346,datum
367.973,datum
367.974,datum
367.976,datum
368.010,datum
368.877,datum
369.593,datum
371.744,datum
372.078,datum
372.079,datum
372.686,datum
373.110,datum
373.112,datum
373.186,datum
373.188,datum
373.387,datum
373.389,datum
373.453,datum
373.454,datum
374.174,datum
374.357,datum
374.790,datum
375.151,datum
376.043,datum
376.201,datum
376.460,datum
376.708,datum
377.662,datum
378.581,datum
379.063,datum
379.278,datum
379.362,datum
379.393,datum
381.134,datum
381.136,datum
381.137,datum
381.138,datum
381.415,datum
381.416,datum
381.417,datum
381.491,datum
381.570,datum
381.867,datum
381.961,datum
382.251,datum
382.276,datum
382.359,datum
382.461,datum
382.490,datum
382.987,datum
382.988,datum
382.990,datum
383.036,datum
383.912,datum
384.603,datum
384.744,datum
384.755,datum
384.771,datum
384.788,datum
386.762,datum
387.101,datum
387.103,datum
387.694,datum
388.122,datum
388.122,datum
388.207,datum
388.208,datum
388.395,datum
388.396,datum
388.472,datum
388.473,datum
389.181,datum
389.376,datum
389.788,datum
390.151,datum
391.051,datum
391.197,datum
391.466,datum
391.717,datum
392.665,datum
393.590,datum
394.065,datum
394.308,datum
394.353,datum
394.379,datum
396.000,datum
396.091,datum
396.092,datum
396.093,datum
396.347,datum
396.347,datum
396.365,datum
396.497,datum
396.569,datum
396.878,datum
396.981,datum
397.364,datum
397.985,datum
397.985,datum
397.986,datum
398.026,datum
398.907,datum
399.616,datum
401.777,datum
402.110,datum
402.111,datum
402.703,datum
403.137,datum
403.137,datum
403.225,datum
403.226,datum
403.421,datum
403.422,datum
403.479,datum
403.483,datum
404.195,datum
404.382,datum
404.801,datum
405.161,datum
406.067,datum
406.206,datum
406.467,datum
406.713,datum
407.667,datum
408.608,datum
409.064,datum
409.329,datum
409.352,datum
409.393,datum
411.002,datum
411.091,datum
411.092,datum
411.094,datum
411.353,datum
411.354,datum
411.364,datum
411.636,datum
411.639,datum
411.891,datum
411.985,datum
412.361,datum
412.987,datum
412.988,datum
412.990,datum
413.037,datum
413.915,datum
414.618,datum
416.796,datum
417.127,datum
417.127,datum
417.718,datum
418.150,datum
418.152,datum
418.216,datum
418.217,datum
418.429,datum
418.431,datum
418.499,datum
418.501,datum
419.204,datum
419.382,datum
419.812,datum
420.175,datum
421.085,datum
421.222,datum
421.481,datum
421.717,datum
422.705,datum
423.603,datum
424.067,datum
424.326,datum
424.360,datum
424.398,datum
426.000,datum
426.094,datum
426.096,datum
426.097,datum
426.351,datum
426.351,datum
426.377,datum
426.515,datum
426.575,datum
426.908,datum
427.001,datum
427.368,datum
427.995,datum
427.996,datum
427.996,datum
428.048,datum
428.911,datum
429.622,datum
431.799,datum
432.132,datum
432.133,datum
432.736,datum
433.169,datum
433.171,datum
433.232,datum
433.233,datum
433.438,datum
433.444,datum
433.513,datum
433.514,datum
434.205,datum
434.409,datum
434.817,datum
435.178,datum
436.099,datum
436.225,datum
436.480,datum
436.724,datum
437.694,datum
438.608,datum
439.070,datum
439.412,datum
439.413,datum
439.448,datum
441.106,datum
441.107,datum
441.107,datum
441.109,datum
441.372,datum
441.373,datum
441.403,datum
441.527,datum
441.580,datum
441.916,datum
442.020,datum
442.391,datum
443.000,datum
443.001,datum
443.003,datum
443.052,datum
443.128,datum
443.171,datum
443.185,datum
443.222,datum
443.926,datum
444.108,datum
444.120,datum
444.159,datum
444.197,datum
444.636,datum
446.824,datum
447.143,datum
447.144,datum
447.753,datum
448.195,datum
448.196,datum
448.256,datum
448.256,datum
448.455,datum
448.455,datum
448.528,datum
448.530,datum
449.214,datum
449.414,datum
449.823,datum
450.180,datum
451.113,datum
451.226,datum
451.490,datum
451.727,datum
452.700,datum
453.956,datum
454.069,datum
454.361,datum
454.362,datum
454.445,datum
456.012,datum
456.095,datum
456.097,datum
456.097,datum
456.365,datum
456.366,datum
456.390,datum
456.528,datum
456.589,datum
456.926,datum
457.042,datum
457.385,datum
458.001,datum
458.002,datum
458.003,datum
458.061,datum
458.949,datum
459.650,datum
461.835,datum
462.162,datum
462.163,datum
462.774,datum
463.201,datum
463.202,datum
463.264,datum
463.264,datum
463.472,datum
463.473,datum
463.533,datum
463.535,datum
464.221,datum
464.429,datum
464.835,datum
465.189,datum
466.129,datum
466.244,datum
